"","date","City","ntrips","per_subscriber","per_male","median_age","weekends","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"1000",2017-12-01,"Chicago",9142,0.914788886458105,0.728724567928243,33,0,4.92,0,0,0,41,53,28
"1001",2017-12-01,"NY",50708,0.956989035260708,0.724205253608898,36,0,5.37,0,0,0,NA,52,42
"1002",2017-12-02,"Boston",2175,0.886436781609195,0.659770114942529,28,1,5.14,0,0,NA,39,43,34
"1003",2017-12-02,"Chicago",6728,0.788347205707491,0.578775267538645,30,1,4.25,0,0,0,42,54,33
"1004",2017-12-02,"NY",38923,0.892839709169386,0.646841199290908,34,1,3.13,0,0,0,NA,48,39
"1005",2017-12-03,"Boston",1999,0.890445222611306,0.67383691845923,29,1,4.92,0,0,NA,39,44,34
"1006",2017-12-03,"Chicago",6338,0.786210160934049,0.570053644682865,30,1,6.26,0,0,0,43,58,29
"1007",2017-12-03,"NY",33728,0.905568074003795,0.657465607210626,34,1,2.01,0,0,0,NA,48,42
"1008",2017-12-04,"Boston",3589,0.968236277514628,0.747004736695458,31,0,7.16,0,0,NA,39,43,33
"1009",2017-12-04,"Chicago",9089,0.959181428099901,0.7656507866652,33,0,21.92,0.16,0,0,55,65,44
"1010",2017-12-04,"NY",49630,0.958170461414467,0.723594600040298,36,0,3.58,0,0,0,NA,51,40
"1011",2017-12-05,"Boston",3282,0.957343083485679,0.737355271176112,31,0,15.88,0.08,0,NA,41,59,38
"1012",2017-12-05,"Chicago",5876,0.985874744724302,0.805990469707284,34,0,21.92,0,0,0,41,44,27
"1013",2017-12-05,"NY",41792,0.970401033690659,0.728560490045942,37,0,6.71,0.75,0,0,NA,61,50
"1014",2017-12-06,"Boston",3703,0.965703483661896,0.735889819065622,31,0,14.09,0.46,0,NA,51,58,36
"1015",2017-12-06,"Chicago",6302,0.985084100285624,0.800222151697874,34,0,13.65,0,0,0,31,35,26
"1016",2017-12-06,"NY",46335,0.974792273659221,0.738642494874285,36,0,7.61,0,0,0,NA,59,40
"1017",2017-12-07,"Boston",3506,0.968625213918996,0.747005134055904,31,0,11.41,0,0,NA,39,47,33
"1018",2017-12-07,"Chicago",5410,0.975600739371534,0.796672828096118,34,0,12.3,0,0,0,25,29,19
"1019",2017-12-07,"NY",45367,0.970330857231027,0.739414111578901,36,0,6.71,0,0,0,NA,44,37
"1020",2017-12-08,"Boston",3304,0.958535108958838,0.750302663438257,31,0,9.62,0,0,NA,37,39,31
"1021",2017-12-08,"Chicago",5266,0.974363843524497,0.80307633877706,34,0,12.3,0.01,0,0,25,37,18
"1022",2017-12-08,"NY",41330,0.969900798451488,0.740479070892814,36,0,4.92,0,0,0,NA,39,34
"1023",2017-12-09,"Boston",677,0.93943870014771,0.716395864106352,28,1,7.61,0.66,5.8,NA,35,37,31
"1024",2017-12-09,"Chicago",1790,0.945810055865922,0.760335195530726,31,1,13.87,0.03,0.6,1.2,30,32,20
"1025",2017-12-09,"NY",10804,0.965012958163643,0.74564975934839,35,1,4.25,0.46,4.6,0,NA,35,30
"1026",2017-12-10,"Boston",841,0.967895362663496,0.747919143876338,28,1,12.3,0.03,0.3,NA,33,38,31
"1027",2017-12-10,"Chicago",2200,0.948636363636364,0.737272727272727,31,1,10.07,0,0,0,26,35,20
"1028",2017-12-10,"NY",19815,0.957103204642947,0.704769114307343,34,1,6.49,0,0,3.9,NA,39,29
"1029",2017-12-11,"Boston",2661,0.991356632844795,0.772641863960917,31,0,9.4,0,0,NA,34,39,32
"1030",2017-12-11,"Chicago",5345,0.986903648269411,0.802432179607109,35,0,9.84,0.08,1.4,0,31,39,23
"1031",2017-12-11,"NY",41838,0.973588603661743,0.737654763612027,36,0,5.37,0,0,2,NA,41,33
"1032",2017-12-12,"Boston",2709,0.98671096345515,0.773717238833518,31,0,11.41,0.04,0,NA,39,46,33
"1033",2017-12-12,"Chicago",4521,0.993143109931431,0.817739438177394,35,0,13.42,0,0,1.2,24,31,17
"1034",2017-12-12,"NY",42620,0.980549038010324,0.744838104176443,37,0,7.38,0,0,0,NA,50,29
"1035",2017-12-13,"Boston",2274,0.983729111697449,0.778364116094987,31,0,21.03,0,0,NA,28,36,22
"1036",2017-12-13,"Chicago",5234,0.993886129155522,0.819067634696217,34,0,16.11,0,0,1.2,26,38,22
"1037",2017-12-13,"NY",32623,0.985041228581062,0.760261165435429,37,0,10.74,0,0,0,NA,31,20
"1038",2017-12-14,"Boston",2204,0.986842105263158,0.767241379310345,32,0,14.76,0,0,NA,24,30,19
"1039",2017-12-14,"Chicago",5047,0.994055874777095,0.813354468000793,35,0,8.05,0,0,0,24,27,16
"1040",2017-12-14,"NY",27495,0.986179305328241,0.770867430441899,37,0,5.82,0.09,1.2,1.2,NA,32,22
"1041",2017-12-15,"Boston",2191,0.984025559105431,0.761752624372433,31,0,7.38,0,0,NA,22,27,17
"1042",2017-12-15,"Chicago",4859,0.98970981683474,0.807573574809632,35,0,11.41,0,0,0,26,37,21
"1043",2017-12-15,"NY",22944,0.988973152022315,0.771356345885635,37,0,3.8,0.11,1.2,1.2,NA,28,20
"1044",2017-12-16,"Boston",1143,0.972878390201225,0.726159230096238,28,1,13.65,0,0,NA,27,34,22
"1045",2017-12-16,"Chicago",3808,0.872373949579832,0.657300420168067,31,1,7.83,0,0,0,38,46,27
"1046",2017-12-16,"NY",19060,0.967261280167891,0.730115424973767,35,1,6.71,0,0,2,NA,39,23
"1047",2017-12-17,"Boston",907,0.957001102535832,0.738699007717751,28,1,9.62,0,0,NA,25,31,20
"1048",2017-12-17,"Chicago",3001,0.896367877374209,0.681439520159947,30,1,4.7,0,0,0,35,42,29
"1049",2017-12-17,"NY",22403,0.959291166361648,0.706066151854662,35,1,2.91,0,0,1.2,NA,38,32
"1050",2017-12-18,"Boston",2283,0.983793254489707,0.779237844940867,32.5,0,3.58,0,0,NA,27,38,22
"1051",2017-12-18,"Chicago",6031,0.983584811805671,0.805836511357984,34,0,11.41,0.01,0,0,42,46,39
"1052",2017-12-18,"NY",40168,0.972789285002987,0.749925313682533,37,0,4.92,0.02,0,0,NA,47,34
"1053",2017-12-19,"Boston",2857,0.974798739936997,0.736786839341967,32,0,11.41,0,0,NA,40,51,34
"1054",2017-12-19,"Chicago",7225,0.96719723183391,0.769826989619377,34,0,12.08,0,0,0,43,50,35
"1055",2017-12-19,"NY",49503,0.968951376684241,0.740500575722683,37,0,7.61,0,0,0,NA,55,45
"1056",2017-12-20,"Boston",2741,0.968259759211966,0.745713243341846,32,0,15.66,0,0,NA,43,47,31
"1057",2017-12-20,"Chicago",4076,0.978410206084396,0.787782139352306,34,0,8.5,0,0,0,34,37,27
"1058",2017-12-20,"NY",41463,0.971661481320696,0.751392808045728,37,0,7.38,0,0,0,NA,51,34
"1059",2017-12-21,"Boston",2175,0.964137931034483,0.776551724137931,32,0,10.07,0,0,NA,31,33,26
"1060",2017-12-21,"Chicago",5676,0.967406624383369,0.791754756871036,34,0,8.95,0,0,0,35,40,32
"1061",2017-12-21,"NY",37592,0.967014258352841,0.752314322196212,38,0,4.03,0,0,0,NA,39,32
"1062",2017-12-22,"Boston",1321,0.9666919000757,0.768357305071915,33,0,8.95,0.1,0.1,NA,27,38,23
"1063",2017-12-22,"Chicago",4576,0.965909090909091,0.767045454545455,35,0,6.93,0,0,0,38,39,33
"1064",2017-12-22,"NY",34341,0.955417722256195,0.737951719518942,38,0,4.03,0,0,0,NA,50,35
"1065",2017-12-23,"Boston",205,0.995121951219512,0.760975609756098,29,1,7.83,0.58,0,NA,30,43,25
"1066",2017-12-23,"Chicago",1727,0.94151708164447,0.734800231615518,33,1,9.4,0,0,0,31,33,19
"1067",2017-12-23,"NY",9608,0.969920899250625,0.746044962531224,37,1,4.92,0.49,0,0,NA,48,38
"1068",2017-12-24,"Boston",420,0.926190476190476,0.733333333333333,31,1,11.18,0,0,NA,36,39,32
"1069",2017-12-24,"Chicago",403,0.975186104218362,0.776674937965261,36,1,8.95,0.18,1.8,0,21,22,18
"1070",2017-12-24,"NY",13216,0.895959443099274,0.662227602905569,40,1,7.83,0.01,0,0,NA,41,36
"1071",2017-12-25,"Boston",93,0.989247311827957,0.838709677419355,28,0,19.01,0.44,2.9,NA,33,38,23
"1072",2017-12-25,"Chicago",240,0.941666666666667,0.7125,35,0,12.97,0.01,0.1,2,16,21,2
"1073",2017-12-25,"NY",6479,0.823892576014817,0.631270257755827,38,0,10.96,0.23,0,0,NA,38,28
"1074",2017-12-26,"Boston",362,0.953038674033149,0.770718232044199,30,0,15.21,0,0,NA,26,27,19
"1075",2017-12-26,"Chicago",779,0.989730423620026,0.866495507060334,35,0,9.62,0,0,1.2,2,5,-3
"1076",2017-12-26,"NY",14113,0.946999220576773,0.735066959540849,38,0,8.72,0,0,0,NA,28,23
"1077",2017-12-27,"Boston",474,0.985232067510548,0.776371308016878,30,0,13.42,0,0,NA,18,20,12
"1078",2017-12-27,"Chicago",1138,0.992970123022847,0.864674868189807,35,0,7.83,0,0,1.2,1,7,-4
"1079",2017-12-27,"NY",16365,0.959120073327223,0.752153987167736,38,0,6.26,0,0,0,NA,24,17
"1080",2017-12-28,"Boston",418,0.966507177033493,0.787081339712919,31,0,17.22,0,0,NA,10,12,5
"1081",2017-12-28,"Chicago",1294,0.987635239567233,0.841576506955178,34,0,7.83,0.03,0.6,1.2,6,15,0
"1082",2017-12-28,"NY",13420,0.972280178837556,0.775856929955291,37,0,8.05,0,0,0,NA,18,11
"1083",2017-12-29,"Boston",406,0.982758620689655,0.778325123152709,32,0,11.63,0,0,NA,6,14,2
"1084",2017-12-29,"Chicago",1076,0.983271375464684,0.841078066914498,34,0,6.26,0.08,0.8,2,12,15,9
"1085",2017-12-29,"NY",13759,0.970346682171669,0.768442474017007,37,0,6.71,0,0,0,NA,22,11
"1086",2017-12-30,"Boston",244,0.987704918032787,0.790983606557377,28,1,8.5,0.01,0.1,NA,11,18,6
"1087",2017-12-30,"Chicago",548,0.95985401459854,0.808394160583942,31,1,13.42,0,0,2,9,15,-1
"1088",2017-12-30,"NY",5956,0.971289456010745,0.767125587642713,38,1,5.37,0.05,0.7,0,NA,23,17
"1089",2017-12-31,"Boston",160,0.9625,0.7375,30,1,15.43,0,0,NA,12,13,4
"1090",2017-12-31,"Chicago",651,0.969278033794163,0.797235023041475,31,1,11.18,0,0,2,4,13,-1
"1091",2017-12-31,"NY",6569,0.966813822499619,0.742426548942,37,1,9.17,0,0,0,NA,21,9
